observation_id,asset,timestamp,scored_at,data_source,position_state,open,high,low,close,volume,er_10,er_20,er_40,atr,natr,vol_ratio,cross_count,osc,signal,osc_minus_signal,osc_slope_1,osc_slope_3,osc_abs,price_direction_12,price_direction_24,p_mr_win,p_mr_fail,pred_mr_return_pct,p_runner_win,pred_runner_return_pct,mr_fail_threshold,mr_eligible,runner_model_positive,asset_policy,decision,runner_exit_policy_a,runner_exit_policy_b,model_version,config_version,future_return_1h,future_return_3h,future_return_6h,future_return_12h,future_return_24h,mr_outcome,mr_failure_realized,runner_return_osc_cross,runner_return_hybrid,resolved_at
EURCAD_2026-08-31T13:00:00,EURCAD,2026-08-31 13:00:00,2026-08-31T14:05:27.481884+00:00,yahoo,FLAT,1.6093699932098389,1.609570026397705,1.60889995098114,1.609529972076416,0.0,0.10723322117015936,0.08984330966069214,0.25420087129182023,0.0011711166469272742,0.07276140657489247,0.9386754063807754,1.0,-1.3613971256279203,-1.411383244172886,0.04998611854496571,-0.012757320863743704,0.00808853082371419,1.3613971256279203,0.16666666666666666,0.16666666666666666,0.19013870274612527,0.8391826653498358,-0.11000252282579759,0.6448364171612014,0.106550956303252,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,0.03168545043074955,0.026715619379082192,0.023604845844506506,-0.018020266689591558,-0.022990097741245115,,,,,2026-09-01T13:06:03.344608+00:00
GOLD_2026-08-31T14:00:00,GOLD,2026-08-31 14:00:00,2026-08-31T15:05:26.633151+00:00,yahoo,FLAT,4469.2998046875,4487.2001953125,4466.7001953125,4482.39990234375,11713.0,0.08141775145516264,0.19336605418431171,0.35531669301623947,22.29323322050626,0.4973503860922719,1.1180268496959809,2.0,-2.827420960575561,-2.8436456742815692,0.01622471370600831,0.07173132485911937,0.18992845681200388,2.827420960575561,0.16666666666666666,0.25,0.27259378738574574,0.8109416721367684,-0.10630910951144844,0.9322290023843373,1.5642754926735194,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,-0.13834471388748645,0.08701836744521613,0.3480734697808645,0.11825433332294677,-1.3343215824944366,,,,,2026-09-01T16:06:18.449421+00:00
USDJPY_2026-08-31T14:00:00,USDJPY,2026-08-31 14:00:00,2026-08-31T15:05:43.579941+00:00,yahoo,FLAT,159.8249969482422,159.8560028076172,159.81500244140625,159.822998046875,0.0,0.05084161296579668,0.28267977645340076,0.16788952684861627,0.13477449292951715,0.08432734623710957,1.0982022639877702,1.0,1.6931580335469363,2.221732494188027,-0.5285744606410909,-0.08026573950700855,-0.20134792305791382,1.6931580335469363,0.16666666666666666,0.16666666666666666,0.343298635106762,0.41082847868976125,0.12461078977667421,0.8411514774136033,0.20312791888210965,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,0.025042288121795906,-0.01002264793581225,0.01439859908414591,0.04821189845958876,0.22478821542979482,,,,,2026-09-01T14:06:18.030888+00:00
US500_2026-08-31T13:30:00,US500,2026-08-31 13:30:00,2026-08-31T15:05:44.235142+00:00,yahoo,FLAT,7697.52001953125,7697.52001953125,7673.33984375,7675.759765625,267877284.0,0.23083694474539546,0.0030118553963418325,0.01694768586423679,21.64967089878256,0.28205248157632684,1.2628102275214017,1.0,0.3290870244105722,0.06812355651015622,0.26096346790041597,-0.046910777841050355,0.01717874202373354,0.3290870244105722,0.16666666666666666,0.3333333333333333,0.4753431078759757,0.30713500997864174,0.18934555747791132,0.43750099088360017,0.009489580854622428,0.45,False,True,RESEARCH_ONLY,RESEARCH_ONLY,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,0.13082379890098328,0.07017561289504114,0.22642923503678122,-0.479975972542669,0.9864389560691365,,,,,2026-09-03T18:05:27.682859+00:00
BTCUSD_2026-08-31T14:00:00,BTCUSD,2026-08-31 14:00:00,2026-08-31T15:05:45.851042+00:00,yahoo,FLAT,77844.2265625,78012.9375,77796.2109375,77913.4609375,66203648.0,0.1561500023644761,0.2426115599603433,0.04343157285556953,429.85042929270674,0.5517023940670801,1.06696226012657,3.0,-0.16978404473298095,-0.10249617998079899,-0.06728786475218196,-0.030439576629518045,-0.09701205808023948,0.16978404473298095,0.3333333333333333,0.08333333333333333,0.6607082158837192,0.14599919963712904,-0.05104989166941123,0.10094791635231805,-0.5808523529619897,0.45,False,False,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,0.013437155834505561,0.43294297284988353,0.3744997991388882,-0.1604899678353677,-0.5692739092107774,,,,,2026-09-01T14:06:18.093998+00:00
ETHUSD_2026-08-31T14:00:00,ETHUSD,2026-08-31 14:00:00,2026-08-31T15:05:46.998797+00:00,yahoo,FLAT,2440.179931640625,2446.2099609375,2437.469970703125,2443.389892578125,136716288.0,0.40952163140842385,0.32752149717591367,0.0262738066058628,17.716920573233747,0.7250959262395846,1.0918263347548882,1.0,-0.5107577814184218,-0.3021443989842328,-0.20861338243418898,-0.021757995811654218,-0.03651685270675448,0.5107577814184218,0.5,0.08333333333333333,0.7428335748193607,0.10118475683808532,0.3220780702048167,0.4882552391847577,0.10857265045066442,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,0.03770568854012364,0.35478390057181186,0.25098189216232475,-0.07947000987138687,-0.7440364825552043,,,,,2026-09-01T14:06:18.132768+00:00
EURCAD_2026-08-31T14:00:00,EURCAD,2026-08-31 14:00:00,2026-08-31T15:05:48.108099+00:00,yahoo,FLAT,1.6095000505447388,1.609529972076416,1.6087299585342407,1.609179973602295,0.0,0.133852724456763,0.13149887377003833,0.29269037304105916,0.001170811084464103,0.07275824355700478,0.9386554609168143,1.0,-1.4083261498948163,-1.4165011255157458,0.008174975620929503,-0.02216235491942009,-0.05207317315549709,1.4083261498948163,0.16666666666666666,0.08333333333333333,0.2338617308785324,0.8229691219832455,-0.07235304503652722,0.6322150184008577,0.26107539146792114,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,0.008692598400547086,-0.03913150131762466,-0.053414314192118124,-0.04409975815473462,0.061484954955828786,,,,,2026-09-01T14:06:18.174867+00:00
GOLD_2026-08-31T15:00:00,GOLD,2026-08-31 15:00:00,2026-08-31T17:05:16.993804+00:00,yahoo,FLAT,4481.7001953125,4487.89990234375,4476.0,4477.7001953125,7285.0,0.16556362774053074,0.14953199947267545,0.38134163384322467,21.772138224279743,0.48623483651433386,1.0921600717184756,1.0,-2.7703791129970714,-2.8357057084741983,0.06532659547712694,0.0642788060147561,0.18421118468061604,2.7703791129970714,0.16666666666666666,0.25,0.5825994458465558,0.4541236876634294,0.061877711553497645,0.9690207655667712,1.5101818872233685,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,0.15864367458943135,0.10724622248910735,0.44687744386102113,-0.0066987976203776115,-1.6958977174338061,,,,,2026-09-02T03:08:15.097625+00:00
GOLD_2026-08-31T16:00:00,GOLD,2026-08-31 16:00:00,2026-08-31T17:05:26.588012+00:00,yahoo,FLAT,4475.89990234375,4490.2998046875,4473.0,4483.60009765625,5816.0,0.062230185674169075,0.12328692463954813,0.34295259936652117,21.452685828795474,0.4784700990619038,1.0744772479933782,1.0,-2.697943312220317,-2.817337388973681,0.11939407675336389,0.07243580077675427,0.20926460367525346,2.697943312220317,0.16666666666666666,0.16666666666666666,0.40050833040494793,0.5120252031047741,-0.14981186739054067,0.9415994478173861,1.4980173216573778,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,0.06692544359619688,0.4327823566927894,0.4104738754940571,0.14277210110926963,-2.041226029684005,,,,,2026-09-02T03:08:15.187510+00:00
USDJPY_2026-08-31T15:00:00,USDJPY,2026-08-31 15:00:00,2026-08-31T17:05:27.230841+00:00,yahoo,FLAT,159.70700073242188,159.75599670410156,159.67799377441406,159.74899291992188,0.0,0.09577183442459217,0.29444415353196834,0.13488703569757052,0.15020107913040223,0.09402317747673954,1.2208875521986093,1.0,1.5119068575351957,2.1154554815611286,-0.6035486240259329,-0.10229770005789063,-0.3214693428669566,1.5119068575351957,0.3333333333333333,0.25,0.45620724208539204,0.6807005224465135,0.14868691076217466,0.8654397382653919,0.10270172773969312,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,-0.04194321150888865,0.03130218722719838,-0.02253337188555416,0.035056157193719274,0.20408032655144748,,,,,2026-09-01T15:06:10.062890+00:00
USDJPY_2026-08-31T16:00:00,USDJPY,2026-08-31 16:00:00,2026-08-31T17:05:27.447202+00:00,yahoo,FLAT,159.74000549316406,159.74200439453125,159.6959991455078,159.72000122070312,0.0,0.09685762317341265,0.28660680249057563,0.12781509806926952,0.14325770022209228,0.08969302474781286,1.164249743669524,1.0,1.4090608585540556,2.021269531826852,-0.6122086732727965,-0.10284599898114011,-0.33929922958862546,1.4090608585540556,0.3333333333333333,0.3333333333333333,0.3939200422869254,0.6025412590418925,0.0773962433241064,0.8360144160810535,0.10947704698053759,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,0.0068899441790292275,0.0432126596082804,0.05762325020741504,0.11899248948304014,0.2229532422204312,,,,,2026-09-01T16:06:18.578559+00:00
US500_2026-08-31T14:30:00,US500,2026-08-31 14:30:00,2026-08-31T17:05:27.836875+00:00,yahoo,FLAT,7666.990234375,7681.60986328125,7665.81005859375,7677.0400390625,272852369.0,0.23618444010065734,0.039301736400441045,6.52737391113928e-05,21.780992735891207,0.28371602368965954,1.2673227411554164,1.0,0.2656324682478633,0.09231416089794484,0.17331830734991846,-0.04490142674429459,-0.08250059931735593,0.2656324682478633,0.16666666666666666,0.3333333333333333,0.6349046091954291,0.17430009570717273,0.2023383999794395,0.730526943363471,-0.014298583953580662,0.45,False,False,RESEARCH_ONLY,RESEARCH_ONLY,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,-0.004687526434914172,0.04897415678268538,-0.3028510973200451,-0.5788681728912396,0.9999950389815206,,,,,2026-09-03T18:05:27.696857+00:00
US500_2026-08-31T15:30:00,US500,2026-08-31 15:30:00,2026-08-31T17:05:28.004966+00:00,yahoo,FLAT,7677.2099609375,7680.58984375,7668.759765625,7669.27978515625,129196069.0,0.3632705429521199,0.016132051764237612,0.005083989517806532,21.07021312082755,0.27473522561542946,1.2252942082204048,0.0,0.20213579602034928,0.1069570455809321,0.09517875043941719,-0.06349667222751401,-0.17386200623127326,0.20213579602034928,0.16666666666666666,0.25,0.8018382287639011,0.1470371072270036,0.23887920323315676,0.5152842396028429,0.061045407418888024,0.45,False,True,RESEARCH_ONLY,RESEARCH_ONLY,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,-0.0558840405522483,0.090142115036019,-0.3117255797205938,-0.08884455707191034,0.9622600813734219,,,,,2026-09-03T20:22:38.160166+00:00
BTCUSD_2026-08-31T15:00:00,BTCUSD,2026-08-31 15:00:00,2026-08-31T17:05:28.542395+00:00,yahoo,FLAT,78605.0,78660.4609375,78435.3828125,78458.34375,324286464.0,0.19374590800690678,0.07722175204224946,0.028706656446530667,480.4076035533225,0.6123091319440738,1.1823339595484692,4.0,-0.07807941826525255,-0.09440136558284312,0.01632194731759057,0.03468622544469681,0.03416296782494514,0.07807941826525255,0.16666666666666666,0.0,0.2005427637768972,0.5858310607616853,-0.12661666856718173,0.1863970980790284,-0.24872312537471963,0.45,False,False,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,0.07322315749234105,0.5662935597234644,0.4909621162894724,0.12073914913955082,-0.9374811671391415,,,,,2026-09-01T15:06:10.188563+00:00
BTCUSD_2026-08-31T16:00:00,BTCUSD,2026-08-31 16:00:00,2026-08-31T17:05:28.687458+00:00,yahoo,FLAT,78566.5390625,78680.0,78512.9375,78580.1015625,5849088.0,0.21100679874648112,0.0004391592522727663,0.05128375424638605,461.9253640137994,0.5878401208814923,1.135982035551036,4.0,-0.027511390527010512,-0.08548270224206544,0.05797131171505493,0.05056802773824204,0.12930266508496455,0.027511390527010512,0.3333333333333333,0.0,0.29840599131776213,0.6786692753907435,0.10326414857809306,0.11689953281389627,-0.05772480020611875,0.45,False,False,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,0.34597296511700126,0.33359087939142945,-0.0614036177354,0.11177664545845267,-0.8900891142485908,,,,,2026-09-01T16:06:18.680478+00:00
ETHUSD_2026-08-31T15:00:00,ETHUSD,2026-08-31 15:00:00,2026-08-31T17:05:29.191126+00:00,yahoo,FLAT,2467.280029296875,2470.10009765625,2464.3798828125,2464.409912109375,0.0,0.39146975102031284,0.17334787962582904,0.01910562603086097,19.079533256328435,0.7742029100993834,1.1657205609963013,1.0,-0.43184533305897777,-0.3203491975772903,-0.11149613548168746,0.04968931213405753,0.055815550929684044,0.43184533305897777,0.3333333333333333,0.0,0.8029999033317495,0.18413505461711466,0.36789202477178423,0.3307310496277979,0.39209953448750023,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,0.0668828277968555,0.411400142869399,0.440581598583695,0.1779386017817807,-1.1348805672977902,,,,,2026-09-01T15:06:10.288380+00:00
ETHUSD_2026-08-31T16:00:00,ETHUSD,2026-08-31 16:00:00,2026-08-31T17:05:29.344941+00:00,yahoo,FLAT,2467.43994140625,2471.639892578125,2464.389892578125,2469.260009765625,0.0,0.40986142484514665,0.09798538902832557,0.02785719424364587,18.234566595162118,0.7384627995045726,1.1143717136355022,1.0,-0.36120000392228707,-0.32579597175662317,-0.0354040321656639,0.0706453291366907,0.17061871081416874,0.36120000392228707,0.5,0.0,0.4555160857396352,0.28055847423154395,0.6668616983221023,0.5648256089660031,0.5138487562235021,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,0.2499087267510323,0.5156196909723142,0.0020173069110957023,0.02632387743792529,-0.9093307564544921,,,,,2026-09-01T16:06:18.729496+00:00
EURCAD_2026-08-31T15:00:00,EURCAD,2026-08-31 15:00:00,2026-08-31T17:05:29.877587+00:00,yahoo,FLAT,1.6100499629974363,1.610569953918457,1.6099400520324707,1.6103700399398804,0.0,0.02693656724972147,0.03134182174341359,0.22024012261581546,0.0012805034348413076,0.07951609897617769,1.0240216723663234,1.0,-1.3608801458262387,-1.4059463667241496,0.0450662208979109,0.019392727805163545,0.01435593382482514,1.3608801458262387,0.16666666666666666,0.08333333333333333,0.11106585919475957,0.8948084960248798,-0.2446671417943269,0.6004046374759885,0.1448502001452247,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,-0.01365966785758734,-0.05154396077209922,-0.04595423219081009,-0.05030755723160215,0.13974321453222818,,,,,2026-09-01T15:06:10.392426+00:00
EURCAD_2026-08-31T16:00:00,EURCAD,2026-08-31 16:00:00,2026-08-31T17:05:30.018369+00:00,yahoo,FLAT,1.6101499795913696,1.6102700233459473,1.6095800399780271,1.609969973564148,0.0,0.08318092677871212,0.003341466001909574,0.2234745433346406,0.0012454674724850178,0.07735967085943873,0.9966205075033939,1.0,-1.3571902131557745,-1.3994455462483664,0.042255333092591885,0.0036899326704642466,0.03000289448640414,1.3571902131557745,0.16666666666666666,0.08333333333333333,0.1203775018093077,0.9052358555337362,-0.25716707418822754,0.6997961183587789,0.19799770387525042,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,-0.03416494188257567,-0.003109942694122623,-0.05218039563210029,-0.04534592633047893,0.10558995909092524,,,,,2026-09-01T16:06:18.813661+00:00
GOLD_2026-08-31T17:00:00,GOLD,2026-08-31 17:00:00,2026-08-31T18:05:22.054853+00:00,yahoo,FLAT,4482.7998046875,4489.7001953125,4477.7998046875,4487.60009765625,6320.0,0.062020817061702024,0.23804028247190392,0.3237770090358625,20.77037902852437,0.4628393479038422,1.039371968177159,1.0,-2.6222678224034284,-2.791617259608663,0.16934943720523465,0.07654791422217899,0.21344890915369463,2.6222678224034284,0.16666666666666666,0.08333333333333333,0.6463653750137226,0.3662041142219339,0.20020620010320003,0.9184708936835172,1.4977657777010451,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,-0.11816240532720318,0.26082813395164584,0.3812220724978335,-0.16943324172435906,-2.367580546647263,,,,,2026-09-02T03:08:15.449632+00:00
USDJPY_2026-08-31T17:00:00,USDJPY,2026-08-31 17:00:00,2026-08-31T18:05:34.145955+00:00,yahoo,FLAT,159.67999267578125,159.697998046875,159.6750030517578,159.68600463867188,0.0,0.17628934047391975,0.278409952966166,0.13189264589223063,0.13855172517733025,0.08676510223349689,1.1255420378862073,1.0,1.299065518526055,1.9243941400440663,-0.6253286215180114,-0.10735529331475235,-0.31513903906703145,1.299065518526055,0.5,0.4166666666666667,0.4658641036074913,0.5236468812050873,0.0898049317701775,0.8511211414383205,0.20121877116255749,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,0.06638161526431244,0.024423694920912998,0.03945439605964388,0.11710187060085635,0.34505635652937766,,,,,2026-09-02T03:08:15.578078+00:00
US500_2026-08-31T16:30:00,US500,2026-08-31 16:30:00,2026-08-31T18:05:34.499295+00:00,yahoo,FLAT,7676.75,7677.3798828125,7669.580078125,7674.1201171875,111555179.0,0.34647241754738434,0.0008795044542090816,0.011283713402718594,20.1700637700414,0.2628322656152737,1.1709898113584891,0.0,0.16469879160684334,0.11658007334366739,0.048118718263175944,-0.054088114638048385,-0.14583510338531455,0.16469879160684334,0.0,0.25,0.5351295332826564,0.49877509003116016,0.10590154195847803,0.3619008477283493,0.004523764884027994,0.45,False,True,RESEARCH_ONLY,RESEARCH_ONLY,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,0.10960949350715059,0.15614404709968877,-0.39766296242201155,0.10075061787793653,0.9828706130030093,,,,,2026-09-03T20:22:38.174570+00:00
BTCUSD_2026-08-31T17:00:00,BTCUSD,2026-08-31 17:00:00,2026-08-31T18:05:35.143955+00:00,yahoo,FLAT,78602.1328125,78687.0,78594.4375,78687.0,48781312.0,0.23256238130831763,0.008275434223235826,0.07914285888021144,453.5631375299421,0.5764143219717897,1.1141034160811396,4.0,0.04612271106149789,-0.06552615505963184,0.11164886612112973,0.06276282335743481,0.15888835477144725,0.04612271106149789,0.5,0.16666666666666666,0.36617023180823155,0.3171254853869906,-0.217042829606323,0.1467148129638803,-0.49419467615821416,0.45,False,False,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,0.14623074074000716,-0.05819123883165936,-0.4130726281326317,0.31369395528108274,-2.092052281005453,,,,,2026-09-02T03:08:15.755078+00:00
ETHUSD_2026-08-31T17:00:00,ETHUSD,2026-08-31 17:00:00,2026-08-31T18:05:35.749083+00:00,yahoo,FLAT,2468.699951171875,2471.260009765625,2467.60009765625,2469.239990234375,0.0,0.41362601272285165,0.06075496160960146,0.034620406792150234,18.042201949459482,0.7306783472167464,1.1040072512599701,2.0,-0.27865116034832865,-0.31772809181853295,0.0390769314702043,0.07450027561302797,0.20288348484470664,0.27865116034832865,0.5,0.08333333333333333,0.6829847132539139,0.11234392709840825,0.6630512321480411,0.14958167784344817,0.22737498763507527,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,0.09414304771742565,-0.1034350375487139,-0.3131262475630721,0.36484376633742904,-2.3163293207456794,,,,,2026-09-02T03:08:15.877537+00:00
EURCAD_2026-08-31T17:00:00,EURCAD,2026-08-31 17:00:00,2026-08-31T18:05:36.354142+00:00,yahoo,FLAT,1.6099300384521484,1.6101200580596924,1.6094499826431274,1.6099400520324707,0.0,0.5096223316912672,0.04853666652199964,0.24218835653986628,0.0012273004056732061,0.07623267736732181,0.9822917959283076,1.0,-1.3617790626441215,-1.3960781251132433,0.03429906246912173,0.0028702211650621923,0.018493810987280757,1.3617790626441215,0.0,0.08333333333333333,0.21070108815698868,0.8826747446741742,-0.27719624619308075,0.9571815443192306,0.2906587047328268,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,-0.003725799524727235,-0.014288404141548383,-0.006836805092093913,0.01305140907071449,0.10998145396252483,,,,,2026-09-02T03:08:15.996177+00:00
GOLD_2026-08-31T18:00:00,GOLD,2026-08-31 18:00:00,2026-08-31T19:05:17.008910+00:00,yahoo,FLAT,4486.0,4486.10009765625,4475.5,4482.7001953125,3142.0,0.031014836361357573,0.16785491113597723,0.3101388087575575,20.248306897538367,0.451698887173221,1.014018709048345,1.0,-2.5574158889475815,-2.7612942036864645,0.20387831473888296,0.0675852499936096,0.2172267312068774,2.5574158889475815,0.16666666666666666,0.08333333333333333,0.6548916465476836,0.31737978915380977,0.22860428981064515,0.9001907814951218,1.4506441154371734,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,0.4843469468225371,0.3392673699335219,0.28570170584025945,-0.2589025261850545,-2.3726047211457626,,,,,2026-09-02T03:08:16.086563+00:00
USDJPY_2026-08-31T18:00:00,USDJPY,2026-08-31 18:00:00,2026-08-31T19:05:28.535255+00:00,yahoo,FLAT,159.68899536132812,159.71099853515625,159.67100524902344,159.67999267578125,0.0,0.11202958451163803,0.2568138531929333,0.11267159167226326,0.1322693654852354,0.0828340252706542,1.0744323859233906,1.0,1.180023450703904,1.8208821866585756,-0.6408587359546716,-0.09967759279190291,-0.32912298356686254,1.180023450703904,0.3333333333333333,0.4166666666666667,0.43527672499828796,0.47048274311891375,0.03618065724370718,0.7127479768115864,0.1783249832917527,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,-0.030041460270884973,-0.05381871267854663,0.0025018635063483357,0.09574879915326244,0.25345214192937987,,,,,2026-09-02T03:08:16.193248+00:00
US500_2026-08-31T17:30:00,US500,2026-08-31 17:30:00,2026-08-31T19:05:28.881486+00:00,yahoo,FLAT,7672.35009765625,7685.33984375,7669.77001953125,7683.02001953125,122411000.0,0.6189815062031647,0.012161508123118536,0.019349850120221588,19.887236650465738,0.2588466071923509,1.151896083233564,0.0,0.12683079042126877,0.1174895710880182,0.009341219333250564,-0.033910904268301095,-0.13880167782659453,0.12683079042126877,0.0,0.25,0.7342460463478161,0.2091434970946754,0.3679800047514771,0.8538498250742691,0.25899839993186863,0.45,False,True,RESEARCH_ONLY,RESEARCH_ONLY,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,0.03645835121286477,-0.35165303499404144,-0.6202433294567331,-0.20583234447604806,0.6146490227318296,,,,,2026-09-04T20:29:58.268989+00:00
BTCUSD_2026-08-31T18:00:00,BTCUSD,2026-08-31 18:00:00,2026-08-31T19:05:29.509163+00:00,yahoo,FLAT,78890.1484375,78890.1484375,78788.5,78788.5,86247424.0,0.16393021063048882,0.07645844420535448,0.08868983681005838,445.19178755513576,0.5650466597982393,1.094003705254638,4.0,0.12332338029508681,-0.03947511309446426,0.16279849338955107,0.0732756538304637,0.18989063215799862,0.12332338029508681,0.5,0.16666666666666666,0.514222806653186,0.2184865030129436,0.06888390766159135,0.07334223463669695,-0.406527110854323,0.45,False,False,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,-0.15833859579415824,-0.07490724850991436,-0.47582666452806066,-0.3736956991669523,-2.3758601478209256,,,,,2026-09-02T03:08:16.385556+00:00
ETHUSD_2026-08-31T18:00:00,ETHUSD,2026-08-31 18:00:00,2026-08-31T19:05:30.134898+00:00,yahoo,FLAT,2474.489990234375,2474.93994140625,2470.449951171875,2470.929931640625,94788608.0,0.3784687320839569,0.0012763560036096943,0.04400134384203354,17.6681047181194,0.715038678024686,1.0828966438823269,2.0,-0.1970902334008016,-0.3018908450200482,0.10480061161924661,0.08267990403454065,0.22624921755001284,0.1970902334008016,0.6666666666666666,0.16666666666666666,0.7585254484596154,0.11574336497526057,0.43500942235332335,0.16212380899711962,0.14020748366068714,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,0.17074479260903483,0.029061895036594926,-0.2482530342037514,-0.25148541859574974,-2.61769919667364,,,,,2026-09-02T03:08:16.488872+00:00
EURCAD_2026-08-31T18:00:00,EURCAD,2026-08-31 18:00:00,2026-08-31T19:05:30.718797+00:00,yahoo,FLAT,1.609410047531128,1.6096999645233154,1.6090600490570068,1.609570026397705,0.0,0.4900715925975956,0.06649866209845608,0.23533223374176598,0.0012191230119340036,0.07574215423621297,0.9765665641018313,1.0,-1.3744212621375027,-1.3934961156930976,0.019074853555594906,-0.011265730588979173,-0.005624448453156239,1.3744212621375027,0.0,0.08333333333333333,0.2044350634048039,0.809325555946855,-0.20059962336198195,0.9575755423168804,0.307372617778999,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,0.03479270856828782,0.005592611234630041,0.010562998172956873,-0.00994818130875251,0.05529648061789836,,,,,2026-09-02T03:08:16.591697+00:00
GOLD_2026-08-31T19:00:00,GOLD,2026-08-31 19:00:00,2026-08-31T20:05:18.699576+00:00,yahoo,FLAT,4480.7001953125,4501.7998046875,4478.39990234375,4499.10009765625,5522.0,0.031156607467967435,0.0479850687982591,0.2925901550888266,20.473420857982056,0.45505590926166384,1.0209855526383405,1.0,-2.464981040358336,-2.7222019988270145,0.25722095846867843,0.09370368497375559,0.23835097479945588,2.464981040358336,0.16666666666666666,0.0,0.5421735515152755,0.5072353514423339,0.00629216531210999,0.9356095736081386,1.5031104686372259,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,-0.10440238366281653,-0.02221235006663705,-0.21324072981452688,-1.8347422846790318,-2.805415475066637,,,,,2026-09-02T03:08:16.678824+00:00
USDJPY_2026-08-31T19:00:00,USDJPY,2026-08-31 19:00:00,2026-08-31T20:05:28.576360+00:00,yahoo,FLAT,159.7949981689453,159.81399536132812,159.75999450683594,159.781005859375,0.0,0.09030413309072004,0.23173031588873172,0.12339432511270221,0.13461009705462948,0.08424662013525017,1.0926842140486777,1.0,1.134604017728606,1.7294740007660998,-0.5948699830374937,-0.045853595380427326,-0.25159819289574914,1.134604017728606,0.16666666666666666,0.3333333333333333,0.14257229546605055,0.6814393534397245,-0.01058982462675509,0.6438745511122754,0.06404919812321358,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,-0.011892198794006867,0.014404366089447673,0.005635660472661889,0.14648896442159784,0.29735272968468573,,,,,2026-09-02T03:08:16.785313+00:00
